batter_id_hand,batter_index,batter_a_gb,batter_a_ld,batter_a_fb,batter_a_pu,batter_s_gb,batter_s_ld,batter_s_fb,batter_s_pu,batter_mean_pull,batter_mean_oppo,batter_sigma_pull,batter_sigma_oppo,batter_alpha1,batter_alpha2,batter_beta1,batter_beta2,batter_w1,batter_w2
680518-0,1900,6.129934253927365,6.764110821579508,7.8941330009227135,17.184344676133758,6.345508441694198,4.3623720212260535,3.4508428945077374,2.6060267184238515,6.544756404529132,20.67912439468257,24.96300336738815,25.548907840143862,2.9120151113033472,1.9715733648221452,9.00644781208015,1.939812622312042,0.30508803882640634,0.694911961173594
680552-0,1901,5.263393751950185,8.318727057751701,8.074997665887626,13.50322522056733,5.226436722920109,5.070697619856114,3.8184479698330436,2.1782310237255436,6.487020992760541,19.04258495379393,24.91921081837983,26.39805199098037,3.1233176444166513,2.0347800904785323,8.705998820293388,2.0603560858953323,0.3108883080088087,0.6891116919911919
680574-1,1902,5.807500314820562,6.678638214899214,8.873837731282496,15.669806727228131,6.669851570563853,4.271907394377962,3.6014919615542813,2.501380219404436,6.834278809720647,19.909460661996757,25.36599261727218,27.00433172516904,2.7494316739570244,1.9349298413659688,8.412574341841571,1.6118276898472683,0.1851862014720371,0.8148137985279635
680577-0,1903,6.255924150477237,7.162904143158602,9.387253734504565,17.047622772219075,6.52118165837051,4.597617044917263,3.882295030503594,2.5820056187509293,4.0885424085037005,20.574077892923736,24.69147436478298,25.623591161752568,3.0281866362447847,1.9771085375079016,8.930559686303774,1.9505053992278676,0.31937587293343406,0.6806241270665676
680579-1,1904,5.754862523413741,7.089323482462927,9.334297898623337,17.081865756949274,5.724120658229057,4.5804898233842275,3.9307257276807976,2.599874622448442,5.044481455630386,19.588192185689426,24.879441028687715,25.632793630941894,3.0413284664683795,2.3356417532792246,8.798853256996786,1.7715901101086131,0.276877394444765,0.7231226055552337
680607-0,1905,5.8176236940056905,7.1399429016135025,9.351835003979753,17.021223456326446,5.922029351650569,4.567555713788469,3.924850922757571,2.5954310338310265,5.020404013352218,20.137784863084786,24.785261559769133,25.404112410648132,3.0109160817678737,2.281593473868973,8.891511258940103,1.802089325083567,0.2682147285614974,0.7317852714385026
680631-1,1906,7.025693400176114,7.131996470837895,9.323338288856522,16.934747492598742,7.319878457544613,4.589272093825526,3.917522262552498,2.58870561823841,3.6565243320481096,20.577132880043173,25.106709260798006,25.55338996816182,2.992212128117809,2.055887498197918,8.946590268951125,1.8981921838203055,0.2997460446026715,0.7002539553973272
680636-1,1907,7.128287171483279,7.717152671453025,9.304957130521595,17.132310990664752,7.235124999178412,4.76042326667213,3.933338008567577,2.605469248925988,4.942393734469504,18.618493699360464,24.6952416045765,25.986913472803042,2.828273868565929,2.1519919052396275,9.218444597441302,1.8989605876648092,0.28578574917185506,0.7142142508281445
680642-1,1908,6.1239325476626645,7.194121213215469,9.416524962577704,16.930001945700113,6.281369090460369,4.393494669822473,3.9733527528022807,2.5720570039384545,5.339886155152968,20.56915217104707,24.838434767402358,25.285417768043477,3.0110349000447045,2.2843314833171724,9.206802257462273,1.6426195145434992,0.3016149085024014,0.6983850914975978
680672-0,1909,6.120155818863913,7.168716014922623,9.85948448757086,17.018385544404126,6.290879762421887,4.590402772996367,3.9988095414540914,2.5738104292511585,5.036591153758237,21.132372701876182,24.782299204770844,25.34748405470241,2.99076353243314,2.371725777083068,8.953588621992159,1.7334490538959817,0.2797452875380016,0.7202547124619985
680683-0,1910,6.066561193336291,7.109076309475077,11.955330345827807,17.09512504483454,6.001061714882429,4.587890238215771,4.394399015995831,2.588176866828222,2.8631732652847677,20.563766785798315,24.897819195275467,25.873497271344277,2.7793426676908224,2.521389618131126,9.022450425122557,1.7165197359322892,0.22968441611314647,0.7703155838868535
680685-1,1911,6.668633964603597,7.140349397729098,10.36339268368026,16.971365952065153,6.870880196514286,4.599603598607422,4.207776806079915,2.585428121959222,4.990740017552838,18.596198044271095,24.85970471044996,28.84810780706334,3.0161107310799924,2.474297491250445,8.819575757580791,1.6974469655009157,0.2561453532213577,0.7438546467786433
680686-1,1912,5.870299521581648,7.9505799272143,13.361670647063292,17.051272408705422,6.97320539021974,5.02088545345353,5.456442133000801,2.5910810259250048,0.20192400394404666,18.125834978391484,26.2772672262916,24.877070028932355,3.2430802041980247,2.662178939048041,8.28316832994166,1.514427910424932,0.2310417287736434,0.7689582712263572
680700-0,1913,7.061123308781018,8.588567777764641,9.755493033490316,17.60178162034657,5.644916471823798,3.5355652071797654,3.700233993404398,2.5048050192958295,2.9638978308816766,18.98727597784339,27.550093162296804,26.735431270052846,2.320625765117995,1.8379938867411327,9.766394229279085,1.7819651434154742,0.3047184752384426,0.6952815247615568
680709-0,1914,6.028379078881141,7.195864837085203,9.358597285196948,16.964747214521005,6.069110071755293,4.609269004635697,3.9392113233939456,2.5846546162562096,5.018149570519181,18.718483616413053,24.939283527564026,26.354934273609572,2.9875859555387656,2.3989111113772768,8.957258851746692,1.6672406690887833,0.26632086752003875,0.7336791324799619
680710-0,1915,5.992995040075985,5.93667210247911,9.344022052948397,16.96266796324647,5.2885273605982395,3.8934205266847295,3.9211070544977886,2.6044343960705025,1.8039590732331001,20.804280137981603,24.12624901525085,25.633668734740326,2.8227760597549727,1.600447553126302,9.853503286951778,2.268242864088678,0.3760588109946369,0.6239411890053631
680716-1,1916,5.718636584785998,6.198303863264302,9.316764476427,17.840844911306384,5.625556212785111,4.057128563469663,3.907464112492401,2.6496401875639384,6.849391602723505,19.562635801518237,25.041029037583893,25.296098173345158,3.183326528424956,2.2348119355616247,8.410980389320544,1.8216098156615306,0.27785988737632156,0.72214011262368
680718-0,1917,5.880784285658857,8.458752191635837,10.524994143115354,17.01424806948046,5.918952005304743,5.147738632782513,4.228695417702715,2.5693991889115337,4.592875807994225,20.696407253399897,25.41409731838169,25.278483573715548,2.923031930670482,2.1615450119327506,9.717796197731206,1.655811159257894,0.3228627206225131,0.6771372793774884
680722-1,1918,6.120660895538353,7.718099794289978,9.337514648405104,16.98874103876225,6.264265094555544,4.80921253523424,3.919025348341727,2.5929470735020637,5.2920371209019015,20.813357762780562,24.78200189919068,25.64860897500643,2.9464016098350228,2.0587375120580034,9.154807788790373,1.9042136326097878,0.31330478620973923,0.6866952137902618
680728-0,1919,5.595409538562715,7.203253432785645,9.30782556346724,17.10760085506157,5.6348349724355495,4.589240592108511,3.928347089334755,2.596261416513108,4.086927368738363,20.65440827974817,24.873819581059923,25.55570601540201,3.041061121783282,2.1013415303145724,9.039475946074123,1.9257543734225104,0.3122175736417478,0.6877824263582524
680757-0,1920,8.9827171202402,11.81343608868684,15.470334648027867,23.90805281728765,4.207216905825281,2.980921109888448,2.580039840545322,1.8806135447261263,2.9990866658404123,17.113503219434836,25.072805772157484,23.888098108509208,2.8956969982240497,2.6056842608627044,10.981911612645806,1.8402363680435392,0.2501223349360697,0.749877665063931
680763-1,1921,6.4907938986217575,7.155072738449783,7.921054443794448,15.147884078652622,6.4224320510450275,4.580331755841354,3.46257388724145,2.3505397509131245,2.991991035630173,20.6824746988266,24.794903042971573,26.380146269558107,2.812388184256197,2.1079564945175124,8.923193625396854,1.655509888419773,0.27610380072255614,0.7238961992774451
680769-0,1922,5.915339193383311,7.125725731757592,9.338126283403263,16.519976017856468,5.96694096292215,4.572367086449956,3.797066330204985,2.4761774459420995,5.6871177657911876,21.87004905896457,24.7837049480721,25.73200834554036,3.2395089786898557,2.27502416291367,8.415705254585133,1.7897258817364101,0.2701987374035975,0.729801262596403
680776-0,1923,5.119942297408458,6.160917951739309,8.471832231339203,12.278716552616672,6.8753791794493155,4.687758287790591,4.1021308748422545,3.1754489801599464,1.2512053916056163,18.275529685389195,25.50227975959541,25.77584021383514,2.6253032478446148,1.7567741846191571,8.338566387956854,1.7016460615796836,0.16553320561530196,0.8344667943846983
680777-1,1924,4.919762899292019,4.8310423134265115,6.787273825391277,12.128642059374227,7.587684953275923,6.051785856623953,4.556069717237176,3.1206636366217757,8.047416331945776,21.37999494529023,25.132991219873634,25.43402100232335,2.598910046977703,1.8441959184199626,9.529780566907723,1.6569446295468415,0.25944217317337853,0.7405578268266211
680779-1,1925,4.829113014986231,6.750212001431338,8.994048705676581,15.935094101225731,7.159659897865094,4.57067833984914,3.9340624728836957,2.7627884673754584,5.497581599263743,23.04295755919737,26.2443610523954,26.79807950106441,3.1572887611925164,1.753224829489988,8.540867084637906,1.8406951299620327,0.39507907349416477,0.6049209265058347
680799-0,1926,6.1298695359533,7.14415727043576,8.142638992277746,17.09462452380817,6.324987037058775,4.627161949010407,3.524321426053292,2.591666554128181,5.955578705741693,20.69519456980281,24.90045896930518,25.559170927595115,3.0470053840190037,2.1355760073424865,8.759949563974544,1.8808104477626244,0.28642166137149694,0.7135783386285047
680814-1,1927,5.5453381266590425,5.755558395084769,8.238348010221113,17.633181893112592,6.274433939273824,5.100906225233269,3.865998231172543,1.9696253398527535,4.188799490484951,25.1328803626567,25.57756400070805,24.857836455904557,2.7732101267793405,2.266857080046251,9.282980450113428,1.5910478803893757,0.2687735552964388,0.7312264447035619
680837-0,1928,6.0122688338142405,6.630993678664523,8.22768187399132,17.082142742439913,6.08706182903748,4.301173544441195,3.557124791484791,2.605445502724289,6.226988086596817,22.743302624836762,24.90899583482016,24.79333532258316,2.981653955328662,2.1760105218357437,9.0087449549655,1.9528227570142556,0.27895777232688856,0.7210422276731119
680858-1,1929,6.150433054518569,7.0965428665218715,9.40633813627189,17.952813989541337,6.353807989135217,4.590971014114663,3.9047033483791,2.6768234508144317,5.0922224607993165,21.886807012557842,24.913422703924184,25.73512313341968,3.004119337447682,2.3044341348135053,8.77171335572684,1.8006449838979965,0.27439537663732233,0.7256046233626794
680862-1,1930,6.039835597081835,7.158538104458197,8.255058677231743,17.06210129383196,6.088738159610877,4.592918501693163,3.56019924395415,2.5769134117833654,5.073892919577178,20.5888669987311,24.87199360481374,25.215743915799052,3.043287569335025,2.391006559725995,8.659942732795972,1.7187606037707974,0.26806673968670036,0.7319332603132999
680869-1,1931,7.296803267870718,5.9677704747293365,7.594803378314701,15.154141390111741,5.089497581334943,5.202619937414884,4.183892411590143,2.4809222031030527,3.5734556242557853,23.072595157733893,26.23910702915448,21.960687150573133,3.0711293523289274,2.0868811703679113,9.83738564625477,1.9541522431317868,0.2918899737240572,0.7081100262759433
680881-1,1932,4.773918243908236,5.5813967005281775,11.638123709943864,16.99124957970587,5.824830592003655,3.9373070733958295,4.561526682015007,2.5850226717115397,3.0471287429638996,23.0078717625377,25.15305760744251,24.92012145994977,2.5282688394022195,2.305896447095675,11.295764590506053,1.7672750944454045,0.35587005643361036,0.6441299435663888
680911-1,1933,6.197069887874612,7.2446263947867235,11.27443876927485,19.323492607622672,6.198636364827371,4.540513906064399,3.2103752240999794,2.3015049596176214,3.220928582559551,17.55341093199071,26.0990554088203,26.833668547744246,2.778254369578129,2.1197504158117955,9.992036229882169,1.810056060751632,0.20094539112898582,0.7990546088710144
680918-1,1934,5.749967897456893,7.173568196809483,8.730919975564941,16.927317323782123,5.798105598181423,4.597276796647101,3.6793575560681373,2.5933312283281915,6.615698522014134,19.446268012240186,25.219645377177365,25.818620895063013,3.111001007268553,2.2649001230103085,8.652135490970313,1.8505319252661656,0.2743560753895319,0.7256439246104676
680932-0,1935,6.120271159352177,7.1072012185209905,9.38928083924693,17.16971538451739,6.628262976030538,4.615611217719415,3.9218614144702024,2.57264518522756,4.074612404474648,18.584091155426254,24.756537250348444,26.739416709966324,2.936053303979902,2.082825965233351,9.441896643956573,1.8695333369619829,0.30889275635766417,0.6911072436423342
680938-0,1936,6.348977607730568,7.130494881934674,9.31076032632098,17.22670987870565,6.801441638744808,4.596959250146476,3.9306653945840155,2.595467728093771,4.977120760059312,19.437128715644473,24.885081911851774,25.29122135031663,3.0324204750613157,2.4263174010489785,8.662322097195602,1.7491712061113536,0.25499610646062293,0.7450038935393756
680963-1,1937,6.713445838200281,7.133888074142171,9.659917758705676,17.04430977590318,7.30870734050677,4.5952220517315014,3.9476539117987266,2.592680190528783,4.511567579794433,18.06188318705262,24.81933871428495,28.939540525154783,3.148156988536582,2.271773134887987,8.39465533250264,1.901084077686437,0.27756530802771545,0.7224346919722838
680977-0,1938,6.048096521558151,7.773133438412451,11.41271793088892,16.39079042179882,6.081261280245123,4.0546938345397505,2.9286595681228023,2.5717791364249867,1.1509082634079217,14.577104191603349,22.905728239999554,25.416659436794244,2.893248822064205,2.4175210939819327,10.619494021178502,1.7910758041714896,0.31779117642728616,0.6822088235727141
681082-0,1939,7.594330946432157,8.929204735979495,10.23366215485796,20.527828791702877,4.703586132783294,3.444339955536262,3.4872191707307163,2.125880491515645,2.913854356492823,19.64397294218179,25.86332026302581,23.720737887894078,3.0351991300957923,2.464406189217001,11.545114088110596,1.7110779191443903,0.2846612846391102,0.71533871536089
681134-0,1940,6.713240112394875,7.158258833832625,8.578443490637301,17.06310875423811,6.872704948683472,4.623533923687887,3.619088818901286,2.5774572799182005,3.978445006221347,21.546438112071314,24.940849194909603,25.471857566520654,2.99334125848888,2.236561106825101,9.160570242693279,1.7752388018450693,0.2850805550168768,0.7149194449831218
681143-0,1941,5.704864213966771,7.114609874708602,9.396733086732901,17.034094729715314,5.738358234535483,4.591743555005615,3.9127149214054597,2.595788743657552,5.00562650526833,19.976560038099976,24.71378892379865,25.424629250976782,3.132964202341941,2.174506550589629,8.459867341836398,1.9031576597560715,0.28355498758462766,0.7164450124153716
681146-1,1942,6.993388521298074,9.98654331979458,7.794182588382359,14.399429761611866,5.292384252936073,3.1003775008415535,4.938777621612967,2.9447181373218383,2.039679315841205,20.180887690727452,25.799811139705646,25.747118144818238,3.628494794811398,2.432697871282349,11.74291113809261,1.828682146421672,0.3734425470101003,0.6265574529898995
681159-0,1943,6.107782046533558,6.213198847918041,9.330045832871315,17.023062718579947,6.118530997233057,4.128628719417954,3.9375643050539186,2.5983576196962432,5.375521691246444,19.422519182119398,24.741339343278764,25.717665666785113,3.082314527221646,2.2350561374560245,8.486812392290167,1.8981302645270182,0.2828794215555455,0.7171205784444546
681184-0,1944,5.657241773453936,7.1254414037696625,9.392159694424361,17.03762752422337,5.62626124471273,4.553650898202536,3.9313834433515855,2.586172083835838,4.376727999588463,19.711401862876972,24.787433760860026,25.63559191187012,2.74754228866554,2.2192695999299823,9.668653777833079,1.7628818461092035,0.2905772529978181,0.7094227470021807
681260-0,1945,6.154991628949624,8.113891888301023,9.308441370946378,16.929022650165734,6.314765680124276,4.9151131153298655,3.9304331563006376,2.5807642481035757,5.0726256234297855,20.648584093594426,24.89898584059242,25.284535837990184,2.980192464059439,2.198034304773309,8.832791829535129,1.854286127250699,0.2828243419798636,0.7171756580201375
681297-0,1946,5.637993804584927,7.62531386187269,10.2476634159778,17.37126590493751,6.6446144403213365,4.556986035364371,3.3294375171335804,2.6027864138947354,2.293210898135947,19.633694757353847,25.494198851524,23.20559592382896,2.5543917058395036,2.2746084886161064,10.729642245527524,1.828767629374988,0.3044178936940069,0.6955821063059925
681323-0,1947,6.550138065311066,7.158595442372931,9.416067819868518,16.806449171080345,6.605272113739782,4.587120055841242,3.92231614916863,2.586230703296056,4.666525725053399,20.6494474602142,24.74310297402615,25.57319069709328,2.7663436631289646,2.0274429483474075,9.431108923066574,1.9174900528238814,0.31385118296927395,0.6861488170307255
681326-0,1948,5.678616087026438,7.113130150202659,9.359187117985268,16.98060219368687,5.69647464503909,4.628798784957674,3.9210900551302728,2.6085441145278314,4.960383312055031,20.668880196694598,24.74850178615058,25.551132567101952,3.0396103988697334,2.097323427276252,9.190557222442854,1.9132031942352001,0.30809861083560636,0.6919013891643939
681333-1,1949,6.459551177410572,7.147636249203283,9.348692303084635,17.088177128725103,6.529411355721994,4.602259731046184,3.9122418090907147,2.577775157044515,4.4530316955132525,20.780561495667655,24.786784277113394,25.578374616299968,3.0463239131555344,2.1488331468854627,8.681034796028902,1.8791542106155203,0.2916481988175249,0.7083518011824753
681334-1,1950,6.067840680473941,7.170014524718554,9.30916621727125,17.114831594865915,6.119467667700554,4.60675960130053,3.854398679159205,2.597691098563332,3.8967849457546677,21.42104884777577,25.054146961859875,25.52862514226226,3.1368715293360716,2.196441018726289,8.639998655087266,1.87690953710066,0.2921134917222913,0.7078865082777107
681351-1,1951,6.951593275427973,5.9299133918548295,8.486787198862748,15.708042191872272,5.14084053751693,4.910101045677616,3.6264169112750513,2.3440670228084937,10.170674598811898,29.943445026396766,22.32347388920753,25.236004706113636,2.9960125285585266,1.5747901882821465,8.58126463746276,1.8548644490308626,0.39050419705862643,0.609495802941373
681370-1,1952,7.09640229675219,8.566848159590302,9.363845817062955,16.943619278509843,7.474924998565839,5.095877441709038,3.941499814645676,2.5987522473373823,2.4789326301563666,20.839189897178283,26.00227203451671,25.326129540982524,3.028956156533803,2.3060293680302237,8.964462337620724,1.679390334334949,0.2906269864627651,0.7093730135372349
681371-1,1953,5.37629164183359,7.172247261475264,9.444073404242372,17.180971214111473,5.511110025699412,4.589967815826375,3.9391222381064654,2.5744670908633007,5.083635549409702,19.791380256307924,24.880176517458924,25.537717437311972,2.9636998766605354,2.3930669729202245,8.943398465713056,1.6752025385103755,0.27002246507021543,0.7299775349297858
681400-0,1954,5.450383395399027,7.158094492168715,9.305460218795883,17.065736660800226,5.497650749143605,4.605659775983328,3.93268373241859,2.582791135208203,4.466285755612748,20.65645853650524,24.80722700043364,25.620114582680582,2.9191898176245075,2.059037155900365,9.44737307101911,1.876094471737192,0.3137359988627046,0.6862640011372971
681453-1,1955,6.125696898841513,5.831443687481215,9.267718530486288,17.048066099249873,6.3069644500524715,3.9989755547266825,3.942522437095367,2.5762291021637975,4.881741342182788,20.423993739532605,24.888411250659686,25.34608164297916,3.1053517010796807,2.200116304132347,8.648582437369589,1.860122724640625,0.2820235958475618,0.7179764041524395
681468-0,1956,6.1649604025570905,7.127807240860346,9.352919179291302,17.055670472846142,6.287285942822964,4.5892704053124325,3.931363297268147,2.565882795968817,2.487437166646347,20.593742344928202,25.383743524495106,25.541925169149486,2.7460361768845445,1.9697621674085126,9.343014861089426,1.9174585540001938,0.31258719609247343,0.6874128039075266
681481-0,1957,7.338798895902075,7.739072553913875,8.70191766226078,16.53052374391906,5.180848932556804,3.6382566233795894,3.5050657892198207,2.1449323254316526,6.020102495264959,24.01961035211808,24.493257967089576,23.737108672839263,2.8486788711779645,1.9474569342503423,10.063256890478183,1.8201137185635174,0.3898058672086521,0.610194132791348
681495-1,1958,5.381776156233368,7.167145077090117,8.888455455328389,17.08355295561081,5.491441886174983,4.582005160619744,3.714136061067588,2.607396336869212,6.240612244798532,20.737198593745845,24.98262852004474,25.62165508138784,2.8393746294190576,1.9609018232825843,9.40892922432394,1.9883294232456208,0.31831400667940546,0.6816859933205931
681508-0,1959,5.776097993558602,7.151737616107866,9.323757130199807,16.939601406452383,5.927036329407002,4.575355967685654,3.9472228512129086,2.571383704848374,5.009444247767268,20.628727131271365,24.455371378882358,25.645666659954465,2.9188247383478108,1.9030226392731564,9.37339951063392,2.015714228590674,0.3355445701241603,0.6644554298758374
681508-1,1960,6.142956665252303,8.121135322191954,9.323895325020263,17.069332553532252,6.292750561904996,4.962253598765054,3.9478463980661336,2.575013808540896,5.018772882390104,20.458783933451567,24.884295229158656,25.319073924984778,2.9786210796411092,2.3950292633461534,8.868704200091056,1.6547935954928552,0.2785664608015156,0.7214335391984835
681526-1,1961,5.959747675409752,6.494506223057472,10.198912745921177,17.19911218948916,6.65835527950465,4.075674178980137,3.8863732474428847,2.597854034780774,5.318866110012115,17.740479039989015,25.2691210210716,28.1895071215598,3.163309684099382,2.379208356283948,8.600307919447026,1.7377067648730697,0.2707966104919584,0.7292033895080396
681546-0,1962,5.080896700997284,5.744229037494851,7.390304202082218,13.611666958753379,7.319699080162669,5.568358732289651,4.561924773253479,2.793390732575853,10.59782227157439,24.00198144245932,24.45504796382396,29.796056193832662,2.542257471462973,1.8805272156181156,10.398120573267729,1.9668042033922382,0.31996522760196683,0.6800347723980328
681580-0,1963,6.119847690642782,7.937521693205408,8.749014265696005,16.952046984205516,6.250015067583272,4.81288403935355,3.643512364592052,2.5860246751989093,6.534810172932025,20.564322266804908,25.196525450467778,25.275562619814313,3.137547119352592,2.340297485752505,8.662123481217893,1.6634981071053676,0.27641705287567914,0.7235829471243228
681584-1,1964,6.623457308787361,7.586238604070379,9.351605447577267,14.315372601994676,6.405427699371578,4.586179484117144,3.28693301819441,3.0102949032768045,10.572835215899202,24.312967677369524,24.860203862181727,23.286755508966603,3.096702588093644,2.065377299112296,10.960557257776355,1.7546337301423032,0.2810731609585906,0.7189268390414089
681804-1,1965,6.980299472226106,7.103909001446626,8.957224464136681,17.06267397335172,7.232423456762529,4.575716768493108,4.140054332844408,2.6133981068488343,5.230609482542898,21.52678280291632,24.911348375070784,25.51393413332554,3.220550506367481,2.1959395216602733,8.15492933631598,1.9374010348202946,0.28621612836724153,0.7137838716327596
681807-1,1966,5.940304328345385,7.491512657211657,9.649320880245018,15.943752366809877,6.288079178717651,4.099148562845377,3.2315519602375953,2.6189536870306998,8.327634315350327,21.134706084752914,25.424660413361348,24.782476056030934,2.9406079196081465,1.7200327969111542,9.654238664512553,1.5949015401686946,0.3860741051848014,0.6139258948151987
681831-0,1967,5.887233471587493,7.174005112835673,9.644911651249577,17.051103438279835,5.92966111731746,4.596672000728201,4.182502207905399,2.5745830558892466,6.269075448288828,19.825739563230485,25.018817062869704,25.56848644455151,3.1567773742752165,2.290842277552215,8.56043048386784,1.8208788379177148,0.27765038168452294,0.7223496183154755
681862-1,1968,6.816315280960837,7.081213279565791,9.084592113814296,16.934731664307005,7.2249625744152075,4.6009364488422815,3.8200198736510567,2.6010416176084976,5.515290766821609,18.796684736234646,25.040508879958267,26.37986534479904,3.1212125876328765,2.085342117483696,8.419839392479773,1.978980015949661,0.3012363875209115,0.6987636124790905
681888-0,1969,6.130649424021152,7.156148213910933,13.224262283385437,16.99038382134424,6.324725507488264,4.590422512579,5.25013954692848,2.583384872902549,4.938438816359698,21.422844452514504,24.881319035086623,25.41309861800166,3.0126151602721474,2.1630056347375946,8.692563686512429,1.8449345272466524,0.2759844521233652,0.724015547876633
681909-1,1970,7.062239671491433,7.09429861588353,9.2839538565864,16.96435767202477,7.385859276379268,4.574873116830358,3.791045025372937,2.5941382026882227,3.4702460815276117,21.399792238505725,25.24968459705074,25.413032720413405,2.5685805402599824,2.1917811124197026,9.94467730374006,1.701496221503127,0.3055920247683502,0.6944079752316509
681941-1,1971,6.100091742742732,7.153241698844544,9.342123580010393,13.840001593218325,6.321634633091963,4.6081308523491105,3.922636615034169,2.2302600142666686,4.982927206998565,21.92594064485468,24.862348721315477,25.805541505959063,2.952026861269153,2.3266578252837626,8.900010945252546,1.7574580066215297,0.27671987110905055,0.7232801288909504
681962-1,1972,6.7025519807417835,7.0418172809855095,10.195870505893911,17.53252057070397,6.630632964129528,4.962629662117818,4.201005814628855,2.6763941993109572,5.8740026353087815,17.369793822095918,25.214998459433836,27.318172356531495,2.893541182530374,1.923261964560544,10.302385267733394,2.0414274837479325,0.35041382848360264,0.6495861715163985
681987-1,1973,6.51555290134922,7.968299502640288,10.008327665106519,19.046861130494346,6.422510505643803,3.9585042608800873,3.5035602052180446,2.5667379827960786,0.8752719988391138,21.243454900762718,26.24442328729661,27.096199697230542,2.8485677256677393,2.279297517670785,8.988712737556572,1.9612620342849607,0.19060803334467047,0.8093919666553298
682040-0,1974,6.046671780637839,7.185109933820679,9.849042027809817,17.35884705557159,6.1414207691666585,4.595155374070149,4.056877492189614,2.6020264905644948,3.8600530041869847,20.97692012816935,24.933602487076875,25.378813091039255,3.157840151820618,2.4149515079098363,8.398859517494538,1.2573838400695505,0.25515639768630144,0.7448436023137012
682073-1,1975,6.593175201198116,6.816010598379098,9.394214039446352,16.600755904111562,5.186653714494296,4.12287258160135,3.835607155013807,2.5196366716070906,-1.746509610150754,14.337687319379528,26.08037350634984,26.591748469393018,3.0480027807536367,1.9269938356451592,8.568084207580107,1.451886919332726,0.248580309750862,0.7514196902491382
682109-0,1976,6.113865133244374,6.606910377609299,9.336356122582506,17.08607732589578,6.277073890004748,3.9372034000592415,3.926717605870183,2.596991130816028,6.764573689062803,20.67062905130295,24.68305492635742,25.605875333236924,3.2647397562060987,2.051933314914036,8.43515824210957,1.97249837057393,0.3020262800334994,0.6979737199664987
682162-1,1977,5.5453982034682054,7.121727568847051,8.824982238302008,17.03494533255679,5.621415757989737,4.582842662918417,3.558126558692651,2.5977394011110877,5.014995400688883,21.498253304799924,24.886916722777535,25.283355203310627,3.024670845098257,2.6213501862972466,8.904286014195856,1.614254837644325,0.24133822643120403,0.7586617735687972
682182-1,1978,5.511399105465359,7.09877225084181,9.370645545367099,17.16009606245638,5.567539274856241,4.59729907011079,3.934189172332569,2.581665614025048,5.152218231857808,19.839013887570545,24.90963964673443,25.547154197768922,3.1069319172172354,2.261600798517736,8.663129434497264,1.8546058188610437,0.2893698829387712,0.7106301170612277
682183-0,1979,5.565524453969766,7.170236377276815,9.285461324371195,17.10855361562121,5.596111045199186,4.567787733033646,3.9228914208096244,2.572835318887048,4.875880562157437,20.647865174295035,24.743876984583036,25.61476591331597,2.9795190172476933,2.083584535753808,9.107880026338192,1.896412004233999,0.3175283920041649,0.6824716079958337
682187-0,1980,6.961466903858866,7.1686452666009455,8.507814560758066,17.095585989970782,7.265404361751126,4.5666073229443205,3.610972455828257,2.586332973368692,5.541430812065767,20.579685087260547,24.649086010252383,25.663164643318545,3.2171021642880886,2.1782941022755655,8.2409692573377,1.9399982659697121,0.29336827134990195,0.7066317286500993
682192-1,1981,6.750183079795248,5.822687129236132,9.338215031330066,16.947958219074632,6.735117631127617,3.9771109214575935,3.93305087398707,2.5604840268835267,5.116596223435008,19.20736594069522,24.757775010086664,25.48857932143549,2.931754215741767,2.344896164401598,9.40322006433018,1.5864891627474935,0.2820281715578766,0.7179718284421233
682218-1,1982,6.239994167300598,7.105245713577015,9.022875445299892,16.99949861077287,6.667148413306482,4.570312215643184,3.7472347623270696,2.5964034224331027,6.345963465319582,18.09764052456056,25.135503663205764,26.370250829978765,3.1864894430218866,2.322291028470157,8.378604273310023,1.6906435965346398,0.26752613430525163,0.7324738656947498
682265-1,1983,6.150178606903107,7.1513475581632155,9.135555537704427,16.9501214486555,6.329963426430362,4.620085678891006,3.7582692323547415,2.570190111244996,5.8671034487980265,20.794090131045806,24.885343737253468,25.549829720672992,2.7686015454183295,2.027490750313224,9.925595915264632,1.9204690678280765,0.32196925779540364,0.6780307422045955
682266-1,1984,5.311003332063778,7.2225381452994535,9.299457420401634,17.628796284008427,5.045045122308658,4.398034563511485,3.944128253463571,2.6337334361470917,5.293657992774908,19.597517712918933,24.56661181747085,25.94385411904528,2.9770517222844584,2.358778106822372,9.25660355599734,1.564394586448188,0.2860405065513925,0.7139594934486078
682515-1,1985,5.621631356793982,6.922606284293353,9.293415455754927,16.064551843749246,7.256162532114248,4.549402993024912,3.4844602743363144,2.3650133708502126,6.471040304968483,22.363743986427956,24.54785130428118,27.09093499191569,3.0541144518123984,2.1322061457958696,9.37150941216887,1.809224133438524,0.2907842042692268,0.7092157957307726
682617-1,1986,5.045453165259115,6.96070836666869,9.240825765076165,17.04566350207314,6.248231032062245,4.22635563733125,3.9781712408143255,2.5844261292248807,1.0043163797101367,14.134010774156966,25.032297652014396,27.854529593634094,3.014646002624903,2.4547068241691052,9.194904529135421,1.6462153074893686,0.25247283606929316,0.7475271639307075
